web-scraper-order,web-scraper-start-url,articles,articles-href,title,subtitle,author,date,content
"1571099178-5963","https://www.nytimes.com/search?query=Betsy+Devos","DeVos Toughens Rules for Student Borrowers Bilked by CollegesEducation Secretary Betsy DeVos imposed a deadline on claims and eliminated an automatic reprieve for some debt. The changes will take effect with loans made next July.By Stacy CowleyPRINT EDITIONStudents Duped by Colleges Lose Automatic Loan Reprieve|August 31, 2019, Page B6","https://www.nytimes.com/2019/08/30/business/betsy-devos-student-loan-forgiveness.html?searchResultPosition=4","DeVos Toughens Rules for Student Borrowers Bilked by Colleges","null","","Aug. 30, 2019","The 2016 rules required the department to automatically eliminate their debts if the students did not enroll elsewhere within three years. That approach has contributed to the discharge of $222 million in loans owed by nearly 20,000 borrowers, according to Education Department data gathered by the National Student Legal Defense Network, an advocacy group."
"1571099139-5690","https://www.nytimes.com/search?query=Betsy+Devos","Fashion’s Betsy DeVos ConnectionPamella Roland, the evening-wear line designed by Ms. DeVos’s sister-in-law, tries to keep politics off the runway.By Katherine RosmanPRINT EDITIONFebruary 16, 2017, Page D9","https://www.nytimes.com/2017/02/12/fashion/betsy-devos-pamella-roland-new-york-fashion-week.html?searchResultPosition=16","Fashion’s Betsy DeVos Connection","null","","Feb. 12, 2017","Of the hoopla surrounding her sister-in-law’s nomination and confirmation, Ms. DeVos said, “It’s crazy because, I’m telling you, she’s very smart and she knows what she was walking into. She can handle it. But no one would do this if she didn’t have a love of education of the children.”"
"1571099129-5651","https://www.nytimes.com/search?query=Betsy+Devos","Betsy DeVos Teaches the Value of IgnoranceThe education secretary is the perfect cabinet member for a president determined to undermine federal agencies’ mission.By The Editorial BoardPRINT EDITIONFebruary 8, 2017, Page A24","https://www.nytimes.com/2017/02/07/opinion/betsy-devos-teaches-the-value-of-ignorance.html?searchResultPosition=19","Betsy DeVos Teaches the Value of Ignorance","null","","Feb. 7, 2017","Ms. DeVos is the perfect cabinet member for a president determined to appoint officials eager to destroy the agencies they run and weigh the fate of policies and programs based on ideological considerations."
"1571099171-5918","https://www.nytimes.com/search?query=Betsy+Devos","L.G.B.T.Q. Rights Cases Stall Under DeVos, Report FindsAn analysis by the Center for American Progress found that the Trump administration was less likely to investigate claims of discrimination against L.G.B.T.Q. students.By Erica L. GreenPRINT EDITIONL.G.B.T.Q. Students’ Rights Cases Stall Under DeVos, Report Finds|July 30, 2019, Page A12","https://www.nytimes.com/2019/07/29/us/politics/gay-transgender-rights-devos.html?searchResultPosition=6","L.G.B.T.Q. Rights Cases Stall Under DeVos, Report Finds","null","Erica L. Green","July 29, 2019",""
"1571099166-5879","https://www.nytimes.com/search?query=Betsy+Devos","Emails Show DeVos Aides Pulled Strings for Failing For-Profit CollegesA House committee has a trove of documents that show top Education Department officials trying to prop up a for-profit chain as it careened toward collapse.By Erica L. Green and Stacy CowleyPRINT EDITIONFor-Profit Failure Clouds Education Dept.|July 24, 2019, Page B1","https://www.nytimes.com/2019/07/23/us/politics/dream-center.html?searchResultPosition=8","Emails Show DeVos Aides Pulled Strings for Failing For-Profit Colleges","null","","July 23, 2019","Mr. Barton did not respond to requests for comment on his emails."
"1571099107-5552","https://www.nytimes.com/search?query=Betsy+Devos","Why I Won’t Vote for Betsy DeVosTrump’s pick to run the Education Department would trash the public school system in which my son flourished.By Maggie HassanPRINT EDITIONFebruary 4, 2017, Page A21","https://www.nytimes.com/2017/02/03/opinion/why-i-wont-vote-for-betsy-devos.html?searchResultPosition=27","Why I Won’t Vote for Betsy DeVos","null","","Feb. 3, 2017","Instead of supporting public schools, Ms. DeVos has supported voucher systems that divert taxpayer dollars to private, religious and for-profit schools without requirements for accountability. Voucher systems often fail to serve children who have disabilities. To use a voucher, families are sometimes forced to sign away their child’s legal rights, and the schools receiving the voucher often lack the experience or resources necessary to educate the child."
"1571099182-6005","https://www.nytimes.com/search?query=Betsy+Devos","Education Department Hits Michigan State With Record Fine Over Nassar ScandalThe Education Department announced a $4.5 million fine for Michigan State University over the Larry Nassar scandal and ordered an overhaul of its handling of sexual assault.By Erica L. GreenPRINT EDITIONRecord Fine for Michigan St. in Nassar Case|September 6, 2019, Page A13","https://www.nytimes.com/2019/09/05/us/politics/michigan-state-larry-nassar.html?searchResultPosition=3","Education Department Hits Michigan State With Record Fine Over Nassar Scandal","null","","null","“Too many people in power knew about the behaviors and the complaints, and yet the predators continued on the payroll and abused even more students,” Ms. DeVos said."
"1571099166-5865","https://www.nytimes.com/search?query=Betsy+Devos","Emails Show DeVos Aides Pulled Strings for Failing For-Profit CollegesA House committee has a trove of documents that show top Education Department officials trying to prop up a for-profit chain as it careened toward collapse.By Erica L. Green and Stacy CowleyPRINT EDITIONFor-Profit Failure Clouds Education Dept.|July 24, 2019, Page B1","https://www.nytimes.com/2019/07/23/us/politics/dream-center.html?searchResultPosition=8","Emails Show DeVos Aides Pulled Strings for Failing For-Profit Colleges","null","","July 23, 2019","Dream Center’s collapse was the first of the new deregulatory era. Yet Education Department officials insisted, repeatedly, that its demise had nothing to do with the administration’s policies or efforts. Ms. Jones told Congress that she did not even know of Dream Center’s accreditation problems at the time the company said she was working to get it out of its jam. She also told lawmakers the policy change extending retroactive accreditation had “nothing to do with the Dream Center.”"
"1571099186-6022","https://www.nytimes.com/search?query=Betsy+Devos","U.S. Orders Duke and U.N.C. to Recast Tone in Mideast StudiesThe Education Department is investigating a Middle East studies program run by Duke and the University of North Carolina, citing, among other issues, how Judaism is discussed.By Erica L. GreenPRINT EDITIONU.S. Demands Colleges Recast Mideast Focus|September 20, 2019, Page A1","https://www.nytimes.com/2019/09/19/us/politics/anti-israel-bias-higher-education.html?searchResultPosition=2","U.S. Orders Duke and U.N.C. to Recast Tone in Mideast Studies","null","","null","“They really want to send the message that if you want to criticize Israel, then the federal government is going to look very closely at your entire program and micromanage it to death,” said Zoha Khalili, a staff lawyer at Palestine Legal, one such group. The department’s intervention, she added, “sends a message to Middle Eastern studies programs that their continued existence depends on their willingness to toe the government line on Israel.”"
"1571099182-5998","https://www.nytimes.com/search?query=Betsy+Devos","Education Department Hits Michigan State With Record Fine Over Nassar ScandalThe Education Department announced a $4.5 million fine for Michigan State University over the Larry Nassar scandal and ordered an overhaul of its handling of sexual assault.By Erica L. GreenPRINT EDITIONRecord Fine for Michigan St. in Nassar Case|September 6, 2019, Page A13","https://www.nytimes.com/2019/09/05/us/politics/michigan-state-larry-nassar.html?searchResultPosition=3","Education Department Hits Michigan State With Record Fine Over Nassar Scandal","null","","null","“While the fine is important, of greatest importance to us is the long-term safety of every student,” said Mark A. Brown, the chief operating officer of the Education Department, who oversaw the student aid office."
"1571099182-5995","https://www.nytimes.com/search?query=Betsy+Devos","Education Department Hits Michigan State With Record Fine Over Nassar ScandalThe Education Department announced a $4.5 million fine for Michigan State University over the Larry Nassar scandal and ordered an overhaul of its handling of sexual assault.By Erica L. GreenPRINT EDITIONRecord Fine for Michigan St. in Nassar Case|September 6, 2019, Page A13","https://www.nytimes.com/2019/09/05/us/politics/michigan-state-larry-nassar.html?searchResultPosition=3","Education Department Hits Michigan State With Record Fine Over Nassar Scandal","null","","null","Others said that the department’s method of calculating Clery Act fines had always been opaque, so it seemed proper to judge this one by the historical context."
"1571099166-5893","https://www.nytimes.com/search?query=Betsy+Devos","Emails Show DeVos Aides Pulled Strings for Failing For-Profit CollegesA House committee has a trove of documents that show top Education Department officials trying to prop up a for-profit chain as it careened toward collapse.By Erica L. Green and Stacy CowleyPRINT EDITIONFor-Profit Failure Clouds Education Dept.|July 24, 2019, Page B1","https://www.nytimes.com/2019/07/23/us/politics/dream-center.html?searchResultPosition=8","Emails Show DeVos Aides Pulled Strings for Failing For-Profit Colleges","null","","July 23, 2019","Mr. Cariello communicated that Mr. Johnson “asked that I review the draw requests — there are a few we can’t have in there — bonuses and future rental payments were issues for him.”"
"1571099110-5566","https://www.nytimes.com/search?query=Betsy+Devos","Betsy DeVos Loves Charter Schools. That’s Bad for Charter Schools.How are teachers devoted to combating racism supposed to deal with being embraced by the Trump administration?By Conor P. WilliamsPRINT EDITIONCharter Schools Have a Betsy DeVos Problem|June 3, 2018, Page SR10","https://www.nytimes.com/2018/06/02/opinion/sunday/betsy-devos-charter-schools-trump.html?searchResultPosition=26","Betsy DeVos Loves Charter Schools. That’s Bad for Charter Schools.","null","","June 2, 2018","Hiawatha was founded in 2007 by Jon Bacal, an education entrepreneur in Minnesota. Ambar Hanson, a Hiawatha administrator and parent, said the network was “founded out of frustration at the huge gaps in education for students of color.” At Hiawatha, these are called opportunity gaps instead of achievement gaps."
"1571099124-5629","https://www.nytimes.com/search?query=Betsy+Devos","Protester Shouts ‘Shame’ at Betsy DeVosMs. DeVos, the new education secretary, was blocked from entering a middle school in Washington on Friday.By REUTERS","https://www.nytimes.com/video/us/100000004924754/protester-shouts-shame-at-betsy-devos.html?searchResultPosition=21","null","null","Opinion","null",""
"1571099139-5686","https://www.nytimes.com/search?query=Betsy+Devos","Fashion’s Betsy DeVos ConnectionPamella Roland, the evening-wear line designed by Ms. DeVos’s sister-in-law, tries to keep politics off the runway.By Katherine RosmanPRINT EDITIONFebruary 16, 2017, Page D9","https://www.nytimes.com/2017/02/12/fashion/betsy-devos-pamella-roland-new-york-fashion-week.html?searchResultPosition=16","Fashion’s Betsy DeVos Connection","null","","Feb. 12, 2017","It was an eventful week for the DeVos family of Grand Rapids, Mich. On Tuesday, Vice President Mike Pence cast the tiebreaking vote, confirming Betsy DeVos as the Trump administration’s Secretary of Education."
"1571099148-5743","https://www.nytimes.com/search?query=Betsy+Devos","No Profit in Betsy DeVosWhat Donald Trump teaches us about higher education.By Gail CollinsPRINT EDITIONOctober 28, 2017, Page A19","https://www.nytimes.com/2017/10/27/opinion/betsy-devos-for-profit-colleges.html?searchResultPosition=13","No Profit in Betsy DeVos","null","","Oct. 27, 2017","Which is, again, even more than that real estate school, where some students claimed they were encouraged by instructors to increase the limits on their credit cards. …"
"1571099129-5657","https://www.nytimes.com/search?query=Betsy+Devos","Betsy DeVos Teaches the Value of IgnoranceThe education secretary is the perfect cabinet member for a president determined to undermine federal agencies’ mission.By The Editorial BoardPRINT EDITIONFebruary 8, 2017, Page A24","https://www.nytimes.com/2017/02/07/opinion/betsy-devos-teaches-the-value-of-ignorance.html?searchResultPosition=19","Betsy DeVos Teaches the Value of Ignorance","null","","Feb. 7, 2017","In her Senate hearing, Ms. DeVos appeared largely ignorant of challenges facing college students, as well. She indicated that she was skeptical of Education Department policies to prevent fraud by for-profit colleges — a position favored, no doubt, by Mr. Trump, who just settled a fraud case against his so-called Trump University for $25 million. It was not clear that she understood how various student loan and aid programs worked, or could distinguish between them."
